loss,mae,val_loss,val_mae,learning_rate
0.0016284650191664696,0.025417540222406387,0.005424909759312868,0.028556838631629944,2.407650390523486e-05
0.0016513972077518702,0.02545120380818844,0.005415661260485649,0.028506219387054443,2.407650390523486e-05
0.0016102954978123307,0.025277523323893547,0.005399202462285757,0.0281838271766901,2.407650390523486e-05
0.0016668812604621053,0.025399237871170044,0.005333821754902601,0.028267426416277885,2.407650390523486e-05
0.0015880023129284382,0.025219904258847237,0.005438716150820255,0.028123576194047928,2.407650390523486e-05
0.001640822971239686,0.025357259437441826,0.005363303702324629,0.02801300399005413,1.6853553461260162e-05
0.0016538886120542884,0.025310659781098366,0.005307973828166723,0.027747374027967453,1.6853553461260162e-05
0.0016407484654337168,0.025302037596702576,0.005353841930627823,0.028055720031261444,1.6853553461260162e-05
0.001607502461411059,0.025133177638053894,0.005371474660933018,0.028224660083651543,1.6853553461260162e-05
0.0016176030039787292,0.025132864713668823,0.005299010779708624,0.027867503464221954,1.6853553461260162e-05
